file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03521934,33200892,SOLOIST-WHF,,WRONG_PMID,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021 Jan 14,39260929,Effects of Sotagliflozin on Health Status in Patients With Worsening Heart Failure: Results From SOLOIST-WHF.,NCT03521934[si],WRONG_PMID
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03315143,33200891,SCORED,,WRONG_PMID,Sotagliflozin in Patients with Diabetes and Chronic Kidney Disease.,2021 Jan 14,39961315,Effect of sotagliflozin on major adverse cardiovascular events: a prespecified secondary analysis of the SCORED randomised trial.,NCT03315143[si],WRONG_PMID
SOTATERCEPT_PAH_REVIEW.html,NCT04576988,36877098,STELLAR,,WRONG_PMID,Phase 3 Trial of Sotatercept for Treatment of Pulmonary Arterial Hypertension.,2023 Apr 20,40526255,Long-Term Mortality and Morbidity Impact on Patients with Pulmonary Arterial Hypertension (PAH) If Access to Sotatercept Is Delayed: A Simulation Model.,NCT04576988[si],WRONG_PMID
SPARSENTAN_IGAN_REVIEW.html,NCT03762850,37931634,PROTECT,,OK,"Efficacy and safety of sparsentan versus irbesartan in patients with IgA nephropathy (PROTECT): 2-year results from a randomised, active-controlled, phase 3 trial.",2023 Dec 2,,,,OK_ACRONYM
SPONDYLOARTHRITIS_REVIEW.html,NCT02696785,28516874,MEASURE 4,,OK,Long-term effects of interleukin-17A inhibition with secukinumab in active ankylosing spondylitis: 3-year efficacy and safety results from an extension of the Phase 3 MEASURE 1 trial.,2018 Jan-Feb,,,,OK_ACRONYM
SPONDYLOARTHRITIS_REVIEW.html,NCT03928704,36649967,BE MOBILE 1,,WRONG_PMID,Efficacy and safety of bimekizumab in axial spondyloarthritis: results of two parallel phase 3 randomised controlled trials.,2023 Apr,41807031,Bimekizumab longer-term safety profile in adult patients with axial spondyloarthritis or psoriatic arthritis: an updated analysis of six phase IIb/III clinical studies.,NCT03928704[si],OK_KEYWORDS
SPONDYLOARTHRITIS_REVIEW.html,NCT03928743,36649967,BE MOBILE 2,,WRONG_PMID,Efficacy and safety of bimekizumab in axial spondyloarthritis: results of two parallel phase 3 randomised controlled trials.,2023 Apr,41807031,Bimekizumab longer-term safety profile in adult patients with axial spondyloarthritis or psoriatic arthritis: an updated analysis of six phase IIb/III clinical studies.,NCT03928743[si],OK_KEYWORDS
SPONDYLOARTHRITIS_REVIEW.html,NCT04169373,35908570,SELECT-AXIS 2,,OK,"Upadacitinib for the treatment of active non-radiographic axial spondyloarthritis (SELECT-AXIS 2): a randomised, double-blind, placebo-controlled, phase 3 trial.",2022 Jul 30,,,,OK_ACRONYM
TARLATAMAB_SCLC_REVIEW.html,NCT05060016,37861213,DeLLphi-301,,WRONG_PMID,Blunt abdominal trauma: watch and wait.,2023 Dec 1,40908346,Asian Subgroup Analysis of Patients in the Phase 2 DeLLphi-301 Study of Tarlatamab for Previously Treated Small Cell Lung Cancer.,NCT05060016[si],WRONG_PMID
TAVR_LOWRISK_REVIEW.html,NCT02675114,30883058,PARTNER 3,,WRONG_PMID,Transcatheter Aortic-Valve Replacement with a Balloon-Expandable Valve in Low-Risk Patients.,2019 May 2,41144631,Transcatheter or Surgical Aortic-Valve Replacement in Low-Risk Patients at 7 Years.,NCT02675114[si],WRONG_PMID
TAVR_LOWRISK_REVIEW.html,NCT02701283,30883053,Evolut Low Risk,,OK,Transcatheter Aortic-Valve Replacement with a Self-Expanding Valve in Low-Risk Patients.,2019 May 2,,,,WRONG_PMID
TAVR_LOWRISK_REVIEW.html,NCT01057173,25787196,NOTION,,OK,Transcatheter Versus Surgical Aortic Valve Replacement in Patients With Severe Aortic Valve Stenosis: 1-Year Results From the All-Comers NOTION Randomized Clinical Trial.,2015 May 26,,,,OK_ACRONYM
TB_DRUG_SUSCEPTIBLE_4MO_REVIEW.html,NCT02410772,33951360,Study 31 / A5349 (4-month rifapentine-moxifloxacin),,OK,Four-Month Rifapentine Regimens with or without Moxifloxacin for Tuberculosis.,2021 May 6,,,,WRONG_PMID
TB_PREVENTION_REVIEW.html,NCT01404312,30855125,BRIEF-TB / A5279,,WRONG_PMID,3D Bioprinted Scaffolds Containing Viable Macrophages and Antibiotics Promote Clearance of Staphylococcus aureus Craniotomy-Associated Biofilm Infection.,2019 Apr 3,35943252,Population Pharmacokinetic Modeling and Simulation of Rifapentine Supports Concomitant Antiretroviral Therapy with Efavirenz and Non-Weight Based Dosing.,NCT01404312[si],WRONG_PMID
TDXD_HER2LOW_BC_REVIEW.html,NCT03734029,35665782,DESTINY-Breast04,,WRONG_PMID,Trastuzumab Deruxtecan in Previously Treated HER2-Low Advanced Breast Cancer.,2022 Jul 7,41062831,"Trastuzumab deruxtecan in HER2-low metastatic breast cancer: long-term survival analysis of the randomized, phase 3 DESTINY-Breast04 trial.",NCT03734029[si],OK_KEYWORDS
TDXD_HER2LOW_BC_REVIEW.html,NCT04494425,39282896,DESTINY-Breast06,,WRONG_PMID,Trastuzumab Deruxtecan after Endocrine Therapy in Metastatic Breast Cancer.,2024 Dec 5,,,,OK_KEYWORDS
TEPLIZUMAB_T1D_REVIEW.html,NCT01030861,31180194,TN-10,,WRONG_PMID,"An Anti-CD3 Antibody, Teplizumab, in Relatives at Risk for Type 1 Diabetes.",2019 Aug 15,39735417,Identifying Promising Immunomodulators for Type 1 Diabetes (T1D) and Islet Transplantation.,NCT01030861[si],OK_KEYWORDS
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04184622,35658024,SURMOUNT-1,,WRONG_PMID,Tirzepatide Once Weekly for the Treatment of Obesity.,2022 Jul 21,41885866,Weight Changes With Tirzepatide and Concomitant Weight-Inducing Medications: Post Hoc Analysis of Randomized Clinical Trials.,NCT04184622[si],OK_KEYWORDS
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657003,37385275,SURMOUNT-2,,OK,"Tirzepatide once weekly for the treatment of obesity in people with type 2 diabetes (SURMOUNT-2): a double-blind, randomised, multicentre, placebo-controlled, phase 3 trial.",2023 Aug 19,,,,OK_ACRONYM
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657016,37840095,SURMOUNT-3,,OK,Tirzepatide after intensive lifestyle intervention in adults with overweight or obesity: the SURMOUNT-3 phase 3 trial.,2023 Nov,,,,OK_ACRONYM
TIRZEPATIDE_T2D_REVIEW.html,NCT03954834,34186022,SURPASS-1,,OK,"Efficacy and safety of a novel dual GIP and GLP-1 receptor agonist tirzepatide in patients with type 2 diabetes (SURPASS-1): a double-blind, randomised, phase 3 trial.",2021 Jul 10,,,,OK_ACRONYM
TIRZEPATIDE_T2D_REVIEW.html,NCT03882970,34370970,SURPASS-3,,OK,"Once-weekly tirzepatide versus once-daily insulin degludec as add-on to metformin with or without SGLT2 inhibitors in patients with type 2 diabetes (SURPASS-3): a randomised, open-label, parallel-group, phase 3 trial.",2021 Aug 14,,,,OK_ACRONYM
TIRZEPATIDE_T2D_REVIEW.html,NCT04039503,35133415,SURPASS-5,,OK,Effect of Subcutaneous Tirzepatide vs Placebo Added to Titrated Insulin Glargine on Glycemic Control in Patients With Type 2 Diabetes: The SURPASS-5 Randomized Clinical Trial.,2022 Feb 8,,,,OK_ACRONYM
TIRZEPATIDE_T2D_REVIEW.html,NCT03987919,34170647,SURPASS-2,,WRONG_PMID,Tirzepatide versus Semaglutide Once Weekly in Patients with Type 2 Diabetes.,2021 Aug 5,39531161,Post Hoc Analysis of SURPASS-1 to -5: Efficacy and Safety of Tirzepatide in Adults with Type 2 Diabetes are Independent of Baseline Characteristics.,NCT03987919[si],WRONG_PMID
TIRZEPATIDE_T2D_REVIEW.html,NCT03730662,34672967,SURPASS-4,,OK,"Tirzepatide versus insulin glargine in type 2 diabetes and increased cardiovascular risk (SURPASS-4): a randomised, open-label, parallel-group, multicentre, phase 3 trial.",2021 Nov 13,,,,OK_ACRONYM
TNK_VS_TPA_STROKE_REVIEW.html,NCT01949948,28780236,NOR-TEST,,OK,"Tenecteplase versus alteplase for management of acute ischaemic stroke (NOR-TEST): a phase 3, randomised, open-label, blinded endpoint trial.",2017 Oct,,,,OK_ACRONYM
TNK_VS_TPA_STROKE_REVIEW.html,NCT03889249,35779553,AcT,,WRONG_PMID,"Intravenous tenecteplase compared with alteplase for acute ischaemic stroke in Canada (AcT): a pragmatic, multicentre, open-label, registry-linked, randomised, controlled, non-inferiority trial.",2022 Jul 16,41815318,Comparing Clinical Characteristics and Outcomes of Tenecteplase Versus Alteplase in Young Adult Patients With Stroke: A Secondary Analysis of the AcT Trial.,NCT03889249[si],OK_KEYWORDS
TNK_VS_TPA_STROKE_REVIEW.html,NCT04797013,36774935,TRACE-2,,OK,"Tenecteplase versus alteplase in acute ischaemic cerebrovascular events (TRACE-2): a phase 3, multicentre, open-label, randomised controlled, non-inferiority trial.",2023 Feb 25,,,,OK_ACRONYM
TNK_VS_TPA_STROKE_REVIEW.html,NCT02388061,29694815,EXTEND-IA TNK,,WRONG_PMID,Tenecteplase versus Alteplase before Thrombectomy for Ischemic Stroke.,2018 Apr 26,38502892,Association of Time to Thrombolysis With Early Reperfusion After Alteplase and Tenecteplase in Patients With Large Vessel Occlusion.,NCT02388061[si],OK_KEYWORDS
TNK_VS_TPA_STROKE_REVIEW.html,NCT03854500,35525250,NOR-TEST 2 Part A,,OK,"Tenecteplase versus alteplase for the management of acute ischaemic stroke in Norway (NOR-TEST 2, part A): a phase 3, randomised, open-label, blinded endpoint, non-inferiority trial.",2022 Jun,,,,OK_ACRONYM
TNK_VS_TPA_STROKE_REVIEW.html,NCT02814409,39424558,ATTEST-2,,OK,"Tenecteplase versus alteplase for acute stroke within 4·5 h of onset (ATTEST-2): a randomised, parallel group, open-label trial.",2024 Nov,,,,OK_ACRONYM
TOFACITINIB_UC_REVIEW.html,NCT01465763,28467869,OCTAVE Induction 1,,WRONG_PMID,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017 May 4,38425446,,NCT01465763[si],WRONG_PMID
TOFACITINIB_UC_REVIEW.html,NCT01458951,28467869,OCTAVE Induction 2,,WRONG_PMID,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017 May 4,38778549,Analysis of tofacitinib safety in ulcerative colitis from the completed global clinical developmental program up to 9.2 years of drug exposure.,NCT01458951[si],WRONG_PMID
TOFACITINIB_UC_REVIEW.html,NCT01458574,28467869,OCTAVE Sustain,,WRONG_PMID,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017 May 4,38778549,Analysis of tofacitinib safety in ulcerative colitis from the completed global clinical developmental program up to 9.2 years of drug exposure.,NCT01458574[si],WRONG_PMID
TYVAC_TYPHOID_REVIEW.html,NCT03299426,34525285,TyVAC Malawi,,OK,Safety and Efficacy of a Typhoid Conjugate Vaccine in Malawian Children.,2021 Sep 16,,,,OK_ACRONYM
UC_BIOLOGICS_NMA_REVIEW.html,NCT00036439,16339095,ACT-1,,WRONG_PMID,Infliximab for induction and maintenance therapy for ulcerative colitis.,2005 Dec 8,41626838,Infliximab and Upadacitinib Demonstrate Superior Early Onset of Efficacy in Biologic-Naïve Ulcerative Colitis With Severe Endoscopic Disease.,NCT00036439[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT00488774,26119226,PURSUIT-SC,,WRONG_PMID,Randomised clinical trial: a placebo-controlled study of intravenous golimumab induction therapy for ulcerative colitis.,2015 Sep,31982148,Population Pharmacokinetics and Exposure-Response Modeling of Golimumab in Adults With Moderately to Severely Active Ulcerative Colitis.,NCT00488774[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT00783718,23964932,GEMINI-1,,WRONG_PMID,Vedolizumab as induction and maintenance therapy for ulcerative colitis.,2013 Aug 22,35934286,Prognostic Value of Fecal Calprotectin to Inform Treat-to-Target Monitoring in Ulcerative Colitis.,NCT00783718[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT02407236,31553833,UNIFI-induction,,WRONG_PMID,Ustekinumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2019 Sep 26,40668079,Clinical Trial: Association Between Early Disease Clearance and Long-Term Outcomes-4-Year Results From the Phase 3 UNIFI Study of Ustekinumab in Ulcerative Colitis.,NCT02407236[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT01465763,28467869,OCTAVE-1,,WRONG_PMID,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017 May 4,38425446,Association Between Smoking Status and the Efficacy and Safety of Tofacitinib in Patients with Ulcerative Colitis.,NCT01465763[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT02819635,35644166,U-ACHIEVE,,WRONG_PMID,"Upadacitinib as induction and maintenance therapy for moderately to severely active ulcerative colitis: results from three phase 3, multicentre, double-blind, randomised trials.",2022 Jun 4,40875187,"Safety Profile of Upadacitinib: Descriptive Analysis in Over 27,000 Patient-Years Across Rheumatoid Arthritis, Psoriatic Arthritis, Axial Spondyloarthritis, Atopic Dermatitis, and Inflammatory Bowel Disease.",NCT02819635[si],OK_KEYWORDS
UC_BIOLOGICS_NMA_REVIEW.html,NCT03518086,37379135,LUCENT-1,,WRONG_PMID,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023 Jun 29,40591171,,NCT03518086[si],OK_KEYWORDS
UPADACITINIB_CD_REVIEW.html,NCT03345849,37224198,U-EXCEL,,WRONG_PMID,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023 May 25,41763462,Long-Term Safety of Upadacitinib in Patients With Inflammatory Bowel Disease: Integrated Analysis of Phase 2/3 Studies.,NCT03345849[si],OK_KEYWORDS
UPADACITINIB_CD_REVIEW.html,NCT03345836,37224198,U-EXCEED,,WRONG_PMID,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023 May 25,41763462,Long-Term Safety of Upadacitinib in Patients With Inflammatory Bowel Disease: Integrated Analysis of Phase 2/3 Studies.,NCT03345836[si],OK_KEYWORDS
UPADACITINIB_CD_REVIEW.html,NCT03345823,37224198,U-ENDURE,,WRONG_PMID,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023 May 25,41763462,Long-Term Safety of Upadacitinib in Patients With Inflammatory Bowel Disease: Integrated Analysis of Phase 2/3 Studies.,NCT03345823[si],OK_KEYWORDS
VENETOCLAX_AML_REVIEW.html,NCT02993523,32786187,VIALE-A,,WRONG_PMID,Azacitidine and Venetoclax in Previously Untreated Acute Myeloid Leukemia.,2020 Aug 13,40913104,Outcomes of patients treated with venetoclax plus azacitidine versus azacitidine alone stratified by advanced age and acute myeloid leukemia composite model.,NCT02993523[si],OK_KEYWORDS
VENETOCLAX_AML_REVIEW.html,NCT03069352,32219442,VIALE-C,,WRONG_PMID,Venetoclax plus LDAC for newly diagnosed AML ineligible for intensive chemotherapy: a phase 3 randomized placebo-controlled trial.,2020 Jun 11,41269778,Risk stratification of low-dose cytarabine and venetoclax in patients with AML ineligible for intensive chemotherapy.,NCT03069352[si],OK_KEYWORDS
VENETOCLAX_CLL_REVIEW.html,NCT02242942,31141626,CLL14,,WRONG_PMID,Five-Year Follow-up after Face Transplantation.,2019 Jun 27,40944848,Indirect Comparisons of the Efficacy and Safety of Zanubrutinib versus Venetoclax plus Obinutuzumab in Treatment-Naïve Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma.,NCT02242942[si],WRONG_PMID
VENETOCLAX_CLL_REVIEW.html,NCT02005471,29562156,MURANO,,WRONG_PMID,Venetoclax-Rituximab in Relapsed or Refractory Chronic Lymphocytic Leukemia.,2018 Mar 22,40009494,The MURANO study: final analysis and retreatment/crossover substudy results of VenR for patients with relapsed/refractory CLL.,NCT02005471[si],OK_KEYWORDS
VENETOCLAX_CLL_REVIEW.html,NCT02950051,37163621,CLL13/GAIA,,WRONG_PMID,First-Line Venetoclax Combinations in Chronic Lymphocytic Leukemia.,2023 May 11,41911073,Venetoclax combinations in untreated CLL: 5-year results and patient-reported outcome analysis of the CLL13/GAIA trial.,NCT02950051[si],OK_KEYWORDS
VITAMIN_D_FRACTURE_FALL_REVIEW.html,NCT01169259,30415629,VITAL (Manson 2019),,WRONG_PMID,Vitamin D Supplements and Prevention of Cancer and Cardiovascular Disease.,2019 Jan 3,40032221,A Bayesian analysis of the VITAL trial: effects of ω-3 fatty acid supplementation on cardiovascular events.,NCT01169259[si],OK_KEYWORDS
VITAMIN_D_FRACTURE_FALL_REVIEW.html,LEGACY-ACTRN12613000743763-DHEALTH,35026158,D-Health (Neale 2022),,OK,The D-Health Trial: a randomised controlled trial of the effect of vitamin D on mortality.,2022 Feb,,,,OK_ACRONYM
VITAMIN_D_FRACTURE_FALL_REVIEW.html,LEGACY-ACTRN12611000402943-VIDA,28461159,ViDA (Khaw 2017),,WRONG_PMID,"Effect of monthly high-dose vitamin D supplementation on falls and non-vertebral fractures: secondary and post-hoc outcomes from the randomised, double-blind, placebo-controlled ViDA trial.",2017 Jun,,,,OK_KEYWORDS
VITILIGO_REVIEW.html,NCT04052425,36260792,TRuE-V1 (Rosmarin 2022),,WRONG_PMID,"Two Phase 3, Randomized, Controlled Trials of Ruxolitinib Cream for Vitiligo.",2022 Oct 20,41125994,Long-Term Integrated Safety Summary of Ruxolitinib Cream in Phase 3 Clinical Trials of Patients with Vitiligo.,NCT04052425[si],OK_KEYWORDS
VITILIGO_REVIEW.html,NCT04057573,36260792,TRuE-V2 (Rosmarin 2022),,WRONG_PMID,"Two Phase 3, Randomized, Controlled Trials of Ruxolitinib Cream for Vitiligo.",2022 Oct 20,41125994,Long-Term Integrated Safety Summary of Ruxolitinib Cream in Phase 3 Clinical Trials of Patients with Vitiligo.,NCT04057573[si],OK_KEYWORDS
VITILIGO_REVIEW.html,NCT04927975,38744278,UpA-Vitiligo Phase 2/3 (Passeron 2024),,WRONG_PMID,Targeting the HSP47-collagen axis inhibits brain metastasis by reversing M2 microglial polarization and restoring anti-tumor immunity.,2024 May 21,39475960,Psychometric Properties and Meaningful Change Thresholds of the Vitiligo Area Scoring Index.,NCT04927975[si],WRONG_PMID
VOCLOSPORIN_LN_REVIEW.html,NCT03021499,33971155,AURORA 1,,OK,"Efficacy and safety of voclosporin versus placebo for lupus nephritis (AURORA 1): a double-blind, randomised, multicentre, placebo-controlled, phase 3 trial.",2021 May 29,,,,OK_ACRONYM
VORASIDENIB_GLIOMA_REVIEW.html,NCT04164901,37272516,INDIGO,,WRONG_PMID,Vorasidenib in IDH1- or IDH2-Mutant Low-Grade Glioma.,2023 Aug 17,41175888,"Vorasidenib in IDH1-mutant or IDH2-mutant low-grade glioma (INDIGO): secondary and exploratory endpoints from a randomised, double-blind, placebo-controlled, phase 3 trial.",NCT04164901[si],OK_KEYWORDS
VUTRISIRAN_ATTR_REVIEW.html,NCT04153149,39213189,HELIOS-B,,WRONG_PMID,Parkin activates innate immunity and promotes antitumor immune responses.,2024 Aug 30,41225306,Timing of Mortality Benefit in Outcomes Trials in Transthyretin Amyloidosis.,NCT04153149[si],WRONG_PMID
YELLOW_FEVER_FRACTIONAL_REVIEW.html,LEGACY-NONNCT-CASEY-2019-YF,29443626,Casey 2019 Kinshasa (1/5 fractional 17DD),,WRONG_PMID,Immunogenicity of Fractional-Dose Vaccine during a Yellow Fever Outbreak - Final Report.,2019 Aug 1,,,,OK_KEYWORDS
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03504397,37068504,SPOTLIGHT,,OK,"Zolbetuximab plus mFOLFOX6 in patients with CLDN18.2-positive, HER2-negative, untreated, locally advanced unresectable or metastatic gastric or gastro-oesophageal junction adenocarcinoma (SPOTLIGHT): a multicentre, randomised, double-blind, phase 3 trial.",2023 May 20,,,,OK_ACRONYM
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03653507,37524953,GLOW,,OK,"Zolbetuximab plus CAPOX in CLDN18.2-positive gastric or gastroesophageal junction adenocarcinoma: the randomized, phase 3 GLOW trial.",2023 Aug,,,,OK_ACRONYM
ZURANOLONE_PPD_REVIEW.html,NCT04442503,37551612,SKYLARK,,WRONG_PMID,Prognostic Relevance of Primary Tumor Sidedness in Early-stage Colorectal Cancer: An Integrated Analysis of 4 Randomized Controlled Trials (JCOG2003A).,2024 Feb 1,37491938,Zuranolone for the Treatment of Postpartum Depression.,NCT04442503[si],WRONG_PMID
